time	V(n001)	V(n003)
1.395010560999687e-01	-1.550951e-01	-5.435317e-01
1.401550710655487e-01	2.531604e-01	-3.512489e-01
1.408170962424690e-01	6.230665e-01	-8.802768e-02
1.414164978124502e-01	8.673984e-01	1.700897e-01
1.416859479410823e-01	9.389465e-01	2.840797e-01
1.418764056433555e-01	9.733560e-01	3.599782e-01
1.420330867098396e-01	9.912037e-01	4.182283e-01
1.421932286616725e-01	9.994902e-01	4.731173e-01
1.423748297164091e-01	9.966091e-01	5.289034e-01
1.426066945591824e-01	9.740474e-01	5.879024e-01
1.429823622748956e-01	8.939173e-01	6.510058e-01
1.435795192613254e-01	6.669663e-01	6.687651e-01
1.444584255113254e-01	1.759814e-01	5.515851e-01
1.451138452812903e-01	-2.334760e-01	3.628187e-01
1.457790018959458e-01	-6.086305e-01	1.004329e-01
1.464525796210472e-01	-8.811632e-01	-1.885481e-01
1.467031113817549e-01	-9.444818e-01	-2.939924e-01
1.468868660763757e-01	-9.760895e-01	-3.666642e-01
1.470482817772915e-01	-9.931030e-01	-4.261627e-01
1.472063833035505e-01	-9.998381e-01	-4.798918e-01
1.473740787940186e-01	-9.961693e-01	-5.308906e-01
1.476110978578076e-01	-9.721056e-01	-5.903836e-01
1.479949505387700e-01	-8.877488e-01	-6.530299e-01
1.486041821917534e-01	-6.510378e-01	-6.671176e-01
1.494830884417535e-01	-1.550951e-01	-5.435317e-01
1.501371034073335e-01	2.531604e-01	-3.512489e-01
1.507991285842536e-01	6.230665e-01	-8.802768e-02
1.513985301542348e-01	8.673984e-01	1.700897e-01
1.516679802828670e-01	9.389465e-01	2.840797e-01
1.518584379851401e-01	9.733560e-01	3.599782e-01
1.520151190516242e-01	9.912037e-01	4.182283e-01
1.521752610034573e-01	9.994902e-01	4.731173e-01
1.523568620581939e-01	9.966091e-01	5.289034e-01
1.525887269009672e-01	9.740474e-01	5.879024e-01
1.529643946166804e-01	8.939173e-01	6.510058e-01
1.535615516031103e-01	6.669663e-01	6.687651e-01
1.544404578531103e-01	1.759814e-01	5.515851e-01
1.550958776230751e-01	-2.334760e-01	3.628187e-01
1.557610342377306e-01	-6.086305e-01	1.004329e-01
1.564346119628320e-01	-8.811632e-01	-1.885481e-01
1.566851437235398e-01	-9.444818e-01	-2.939924e-01
1.568688984181605e-01	-9.760895e-01	-3.666642e-01
